Ref No	Prapāthaka-Ard	Text	R̥ṣi	Chandas	Dēvata	padapāṭha--rik	Notes
2.4.7.416.1	5.1	उ꣣पो꣤꣯षु꣣शृ꣤णुही꣣꣯गि꣤रः꣥। ए꣢ऽ३। औ꣢ऽ३हो꣤ऽ५वा॥ मा꣡घ꣢वन्मा꣡꣯। तथाआ꣢ऽ१इवाऽ२३४। क꣣दा꣢ऽ३४न꣣स्सू꣢। ना꣡र्त्ता꣯व꣢तः। क꣡रइ꣢द। था꣡या꣢ऽ१साईऽ२३४त्॥ यो꣣꣯जा꣢ऽ३४नु꣣वा꣢ऽ३इ॥ द्रा꣡ऽ२᳐ता꣣ऽ२३४औ꣥꣯हो꣯वा॥ हा꣣ऽ२३४री꣥॥	यमः	पङ्क्तिः	इन्द्रः		यामम्॥
2.4.7.417.0	5.1	च꣣न्द्रमा꣢ अ꣣प्स्वा꣢ऽ३ऽन्तरा सु꣢꣯प꣣र्णो धा꣢वते दि꣣वि꣢। न वो꣢ हिरण्यनेमयः प꣣दं वि꣢न्दन्ति विद्युतो वि꣣त्तं मे꣢ अ꣣स्य रो꣢दसी ॥	त्रित आप्त्यः	पङ्क्तिः	विश्वेदेवाः	च꣣न्द्र꣡माः꣢। च꣣न्द्र꣢। माः꣣। अप्सु꣢। अ꣣न्तः꣢। आ। सु꣣पर्णः꣢। सु꣣। पर्णः꣢। धा꣣वते। दिवि꣢। न। वः꣣। हिरण्यनेमयः। हिरण्य। नेमयः। पद꣢म्। वि꣣न्दन्ति। विद्युतः। वि। द्युतः। वित्त꣢म्। मे꣣। अस्य꣢। रो꣣दसीइ꣡ति꣢। ४१७।	
2.4.7.417.1	5.1	च꣢न्द्र꣡मा꣯आ꣢उवा। प्सुवा꣡न्तारा꣢उवा। सुपर्णो꣡꣯धा꣢उवा॥ वते꣡꣯दिवि। नवो꣯हिरा꣢उवा। ण्यना꣡इमाया꣢उवा। पदं꣡विन्दा꣢उवा। तिवि꣡द्युताः॥ वित्तम्माआ꣢उवा। स्यरो꣡꣯दाऽ२३सा꣢ऽ३४३इ। ओ꣡ऽ२३४५इ॥ डा॥	त्रितः	पङ्क्तिः	विश्वेदेवाः		त्रैतानि त्रीणि॥विश्वेदेवाः।
2.4.7.417.2	5.1	४१७-२।च꣤न्द्र꣥मा꣯आ꣤॥ प्सू꣢ऽ३आ꣡न्ता꣢ऽ३रा꣢। सू꣡पर्णो꣢꣯धा꣯व। ता꣡ऽ२३इ। दि꣢वि꣣या꣢। न꣡वो꣰꣯ऽ२हि꣡रण्य꣢ने꣯मयᳲपदं꣡विन्द꣢। तिविद्यू꣡तोऽ२३४हा꣥इ॥ वि꣢त्तꣳ꣡होइ। मआऽ२३हो꣡॥ स्य꣢रो꣡꣯दाऽ२३सा꣢ऽ३४३इ। ओ꣡ऽ२३४५इ॥ डा॥	त्रितः	पङ्क्तिः	विश्वेदेवाः		
2.4.7.417.3	5.1	च꣥न्द्रमा꣢ऽ३आ꣤प्सु꣥व꣤न्तरा꣥॥ सू꣡पर्णो꣢꣯धा꣯। वता꣡इदा꣢ऽ१इवीऽ᳒२᳒। न꣡वो꣰꣯ऽ२हि꣡रण्य꣢ने꣯मयᳲपदं꣡विन्द꣢। तिविद्यू꣡ताऽ२३ः॥ वि꣢त्तꣳ꣡होइ। मआऽ२३हो꣡॥ स्य꣢रो꣡꣯दाऽ२३सा꣢ऽ३४३इ। ओ꣡ऽ२३४५इ॥ डा॥	त्रितः	पङ्क्तिः	विश्वेदेवाः		
2.4.7.417.4	5.1	च꣥न्द्र꣤मा꣥꣯अप्सुवा꣤। त꣡रा। सुपर्णो꣯धा꣯व꣢ते꣡꣯दाऽ२३इवी꣢। न꣡वाऽ२३हो꣡इ। हिरण्य꣢ने꣯मयᳲपदं꣡विन्द꣢। तिविद्यू꣡ताऽ२३ः॥ वि꣢त्तꣳ꣡होइ। मआऽ२३हो꣡॥ स्य꣢रो꣡ऽ२३। दा꣡ऽ२᳐सा꣣ऽ२३४औ꣥꣯हो꣯वा॥ ऊ꣢ऽ᳐३२᳐३४पा꣥॥	सुपर्णः	पङ्क्तिः	विश्वेदेवाः		सौपर्णे द्वे॥विश्वेदेवाः।
2.4.7.417.5	5.1	च꣥न्द्रौ꣤꣯हो꣥꣯मा꣯अप्सु꣤व꣥न्त꣤रा꣯। ओ꣥ऽ६वा꣥॥ सु꣢पर्णो꣡꣯धा꣯वते꣯दाइवाये꣢ऽ३। हो꣡वा꣢ऽ३हो꣡ऽ᳐२इ। हु꣣वा꣢ऽ᳐३꣡४꣡५꣡इ। न꣡वो꣯हाइरण्यनाइमायाऽ२३ः। हो꣡वा꣢ऽ३हो꣡ऽ᳐२इ। हु꣣वा꣢ऽ᳐३꣡४꣡५꣡इ॥ प꣢दं꣡विन्दन्तिवाइद्यूताऽ२३ः। हो꣡वा꣢ऽ३हो꣡ऽ᳐२इ। हु꣣वा꣢ऽ᳐३꣡४꣡५꣡इ॥ वि꣢त्त꣡म्मे꣯अस्यरो꣯दासाये꣢ऽ३। हो꣡वा꣢ऽ३हो꣡ऽ᳐२इ। हु꣣वा꣢ऽ३ओ꣤ऽ५वाऽ६५६॥ ऊ꣢ऽ᳐३२᳐३४पा꣥॥	सुपर्णः	पङ्क्तिः	विश्वेदेवाः		
2.4.7.418.0	5.1	प्रति꣢ प्रि꣣यत꣢म꣣ꣳर꣣थं꣢ वृष꣢णं वसु꣣वाह꣢नम्। स्तो꣣ता वा꣢मश्विना꣣वृ꣢शि꣣ स्तोमे꣢भिर्भूषति꣣ प्र꣢ति꣣ मा꣢ध्वी꣣ मम꣢ श्रुत꣣ꣳ हव꣢म् ॥	अवस्युरात्रेयः	पङ्क्तिः	आश्विनौ	प्र꣡ति꣢꣯। प्रि꣣य꣡त꣢मम्। र꣡थ꣢꣯म्। वृ꣡ष꣢꣯णम्। व꣣सुवा꣡ह꣢नम्। वसु। वा꣡ह꣢꣯नम्। स्तो꣣ता꣢। वा꣣म्। अश्विनौ। ऋ꣡षिः꣢꣯। स्तो꣡मे꣢꣯भिः। भू꣣षति। प्र꣡ति꣢। माध्वी꣣इ꣡ति꣢। म꣡म꣢꣯। श्रु꣣तम्। ह꣡व꣢꣯म्। ४१८।	
2.4.7.418.1	5.1	प्रा꣡ऽ२३४। तिप्रि꣥य꣤त꣥मम्। रा꣤था꣥म्॥ वा꣡र्षणं꣢व। सुवा꣡꣯हाऽ२३ना꣢म्। स्तो꣡꣯तावा꣢ऽ३मा꣢ऽ३। श्वि꣡नाऽ२᳐वा꣣ऽ२३४र्षीः꣥। स्तो꣡꣯माइभी꣢ऽ३र्भू꣢ऽ३। षा꣡ति꣢प्रा꣣ऽ२३४ती꣥॥ मा꣡꣯ध्वाइमा꣢ऽ३मा꣢ऽ३॥ श्रू꣡ऽ२३ता꣤ऽ३म्। हा꣢ऽ३४५वोऽ६"हा꣥इ॥	लुशः	पङ्क्तिः	आश्विनौ		लौशम्॥
2.4.8.419.0	5.1	आ ते꣢ अग्न इधीमहि द्यु꣣मन्तं꣢ देवा꣣जर꣢म् । यु꣢द्ध꣣ स्या꣢ ते꣣पनी꣢यसी स꣣मि꣢द्दी꣣दय꣢ति꣣ द्यवी꣢꣯षꣳ स्तो꣣तृ꣢भ्य꣣꣬ आ भ꣢र ॥	वसुश्रुत आत्रेयः	पङ्क्तिः	अग्निः	आ꣢। ते꣣। अग्ने। इधीमहि। द्युम꣡न्त꣢म्। दे꣣व। अज꣡र꣢म्। अ। ꣣ज꣡र꣢꣯म्। यत्। ह꣣। स्या꣢। ते꣣। प꣡नी꣢꣯यसी। स꣣मि꣢त्। स꣣म्। इ꣢त्। दी꣣द꣡य꣢ति। द्य꣡वि꣢꣯। इ꣡ष꣢꣯म्। स्तो꣣तृ꣡भ्यः꣢। आ। भ꣣र। ४१९।	
2.4.8.419.1	5.1	आ꣡ऽ२३४। ते꣯अ꣥ग्नइधी꣯। मा꣤हा꣥इ॥ द्यु꣢मन्तंदे꣯वऽ३। आ꣡ऽ२३। ज꣢र꣣मा꣢। य꣡द्धास्या꣢ऽ३ता꣢ऽ३इ। पा꣡नीऽ२᳐या꣣ऽ२३४सी꣥। स꣢मि꣡द्दी꣰꣯ऽ२द꣡य। ताऽ२३इ। द्य꣢वि꣣या꣢॥ इ꣡षाꣳस्तो꣢ऽ३तॄ꣢ऽ३॥ भ्या꣡ऽ२३आ꣤ऽ३। भा꣢ऽ३४५रोऽ६"हा꣥इ॥	इन्द्रः	पङ्क्तिः	अग्निः		जये द्वे॥
2.4.8.419.2	5.1	आ꣣꣯ते꣤꣯अ꣥ग्नइधी꣯। मा꣢ऽ३हा꣤इ। द्यु꣥मन्ता꣢ऽ३न्दे꣤꣯व꣥अ꣤जर꣥म्॥ य꣣द्ध꣤स्या꣣꣯ते꣤꣯प꣣नी꣤꣯य꣥सी꣯। स꣤मि꣣द्दी꣤꣯द꣣य꣤ता꣥इ। हि꣭म्ऽ३(स्थि)हि꣢᳐म्। द्या꣣ऽ२३४वी꣥॥ इ꣡षꣳस्तो꣯तॄभ्या꣢ऽ३आ꣢॥ हि꣭म्ऽ३(स्थि)हि꣢म्ऽ३४३। भा꣢ऽ३४५रोऽ६"हा꣥इ॥	इन्द्रः	पङ्क्तिः	अग्निः		
2.4.8.420.0	5.1	आग्निं न स्ववृ꣢꣯क्तिभि꣣र्होता꣢रं त्वा वृणीमहे। शी꣣रं पा꣢व꣣कशो꣢चिषं꣣ वि꣢ वो꣣ मदे꣢ य꣣ज्ञेषु꣢ स्ती꣣र्णब꣢र्हिषं꣣ विव꣢क्षसे ॥	विमद ऐन्द्रः	पङ्क्तिः	अग्निः	आ꣢। अ꣣ग्नि꣢म्। न। स्व꣡वृ꣢꣯क्तिभिः। स्व। वृ꣣क्तिभिः। हो꣡ता꣢꣯रम्। त्वा꣣। वृणीमहे। शीर꣢म्। पा꣣वक꣡शो꣢चिषम्। पा꣣वक꣡। शो꣣चिषम्। वि꣢। वः꣣। म꣡दे꣢꣯। य꣣ज्ञे꣡षु꣢। स्ती꣣र्ण꣡ब꣢र्हिषम्। स्ती꣣र्ण꣢। ब꣣र्हिषम्। वि꣡व꣢꣯क्षसे। ४२०।	
2.4.8.420.1	5.1	हा꣢उ। औ᳐हो꣣ऽ२३४वा꣥। आ꣡꣯ग्निन्नस्ववृक्ति꣢भी꣣ऽ२३꣡४꣡५ः꣡॥ हा꣢उ। औ᳐हो꣣ऽ२३४वा꣥। हो꣡꣯ता꣢꣯रन्त्वा꣯वृणी꣯महे꣣ऽ२३꣡४꣡५꣡। हा꣢उ। औ᳐हो꣣ऽ२३४वा꣥। शी꣢꣯रं꣡पा꣢꣯वक꣡शो꣢꣯चिषम्। वि꣣वो꣢᳐मा꣣ऽ२३४दा꣥इ। हा꣢उ। औ᳐हो꣣ऽ२३४वा꣥। य꣢ज्ञा꣡इषु꣢स्ती꣯र्ण꣡ब꣢र्हिषा꣣ऽ२३꣡४꣡५꣡म्॥ हा꣢उ। औ᳐हो꣣ऽ२३४वा꣥॥ वि꣡वक्ष꣢से꣣ऽ२३꣡४꣡५꣡॥	अंगिरसः	पङ्क्तिः	अग्निः		उत्सेधः॥
2.4.8.420.2	5.1	आ꣥꣯ग्निन्नस्ववृक्तिभिर्हइहा꣯हाइ॥ हो꣡꣯ता꣢꣯रन्त्वा꣯वृणी꣯महइ꣡ह꣢इ꣡हा꣢ऽ३। हा꣢इ। शी꣯रं꣡पा꣢꣯वक꣡शो꣢꣯चिषमि꣡ह꣢इ꣡हा꣢ऽ३। हा꣢इ। वि꣣वो꣢᳐मा꣣ऽ२३४दा꣥इ॥ य꣢ज्ञा꣡इषु꣢स्ती꣯र्ण꣡ब꣢र्हिषमि꣡ह꣢इ꣡हा꣢ऽ३। हा꣢ऽ३इ॥ वा꣡ऽ२᳐इवा꣣ऽ२३४औ꣥꣯हो꣯वा॥ क्षा꣣ऽ२३४से꣥॥	अंगिरसः	पङ्क्तिः	अग्निः		निषेधः॥
2.4.8.421.0	5.1	म꣣हे नो꣢ अ꣣द्य बो꣢ध꣣योषो꣢ रा꣣ये꣢ दि꣣वित्म꣢ती। यथा꣢ चिन्नो꣣ अबो꣢धयः स꣣त्यश्र꣢वसि वा꣣य्ये सुजा꣢꣯ते꣣ अश्व꣢सूनृते ॥	सत्यश्रवा आत्रेयः	पङ्क्तिः	उषाः	म꣣हे꣢। नः꣣। अद्य꣢। अ꣣। द्य꣢। बो꣣धय। उ꣡षः꣢꣯। रा꣣ये꣢। दि꣣वि꣡त्म꣢ती। य꣡था꣢꣯। चि꣣त्। नः। अ꣡बो꣢꣯धयः। स꣣त्य꣡श्र꣢वसि। स꣣त्य꣢। श्र꣣वसि। वाय्ये꣢। सु꣡जा꣢꣯ते। सु। जा꣣ते। अ꣡श्व꣢꣯सूनृते। अ꣡श्व꣢꣯। सू꣣नृते। ४२१।	
2.4.8.421.1	5.1	४२१-१। सत्यश्रवसः वाय्यस्य साम॥ सत्यश्रवाः पंक्तिरुषा॥ म꣣हा꣢ऽ३४इ। महे꣯नो꣥꣯अद्य꣤। बो꣥꣯धाऽ६या꣥॥ उ꣡षो꣢꣯रा꣯ये꣯। दिवि꣡त्माऽ२३ती꣢। य꣡थाची꣢ऽ३न्ना꣢ऽ३ः। आ꣡बो꣢᳐धा꣣ऽ२३४याः꣥। स꣡त्याश्रा꣢ऽ३वा꣢ऽ३। सि꣡वाऽ२᳐या꣣ऽ२३४या꣥इ॥ सु꣡जाता꣢ऽ३आ꣢ऽ३॥ श्वा꣡ऽ२३सू꣤ऽ३। ना꣢ऽ᳐३४५र्त्तोऽ६"हा꣥इ॥	सत्यश्रवाः	पङ्क्तिः	उषाः		सत्यश्रवसः वाय्यस्य साम॥
2.4.8.422.0	5.1	भ꣣द्रं꣢ नो꣣ अपि꣢ वातय꣣ म꣢नो꣣ दक्ष꣢मु꣣त क्रतु꣢꣯म्। अथा꣢ ते स꣣ख्ये अन्ध꣢꣯सो꣣ वि वो꣣ म꣢दे꣣ र꣢णा꣣ गा꣢वो꣣ न यव꣢꣯से꣣ विव꣢क्षसे ॥	विमद ऐन्द्रः	पङ्क्तिः	सोमः	भ꣣द्र꣢म्। नः꣣। अ꣡पि꣢꣯। वा꣣तय। म꣡नः꣢꣯। द꣡क्ष꣢꣯म्। उ꣣त꣢। क्र꣡तु꣢꣯म्। अ꣡थ꣢꣯। ते꣣। सख्ये꣢। स꣣। ख्ये꣢। अ꣡न्ध꣢꣯सः। वि। वः꣣। म꣡दे꣢꣯। र꣡ण꣢꣯। गा꣡वः꣢꣯। न। य꣡व꣢꣯से। वि꣡व꣢꣯क्षसे। ४२२।	
2.4.8.422.1	5.1	भ꣢द्र꣡न्नोऽ२३अ꣤पिवा꣥꣯तया॥ म꣡नो꣰꣯ऽ२द꣡। क्षाम्। ऊत꣢क्रा꣣ऽ२३४तू꣥म्॥ आ꣡था꣢꣯ते꣯। सा꣡। ख्ये꣢꣯अ꣣न्ध꣢सा꣡ऽ२ः᳐। वि꣣वो꣢᳐मा꣣ऽ२३४दा꣥इ। र꣡णा꣰꣯ऽ२गा꣡꣯वा꣰꣯ऽ२न꣡य॥ वसाये꣢ऽ३॥ वा꣡ऽ२᳐इवा꣣ऽ२३४औ꣥꣯हो꣯वा॥ क्षा꣣ऽ२३४से꣥॥	पूषा	पङ्क्तिः	सोमः		पौषम्॥
2.4.8.423.0	5.1	क्रत्वा꣢ म꣣हाꣳ अ꣢नुष्व꣣धं꣢ भी꣣म आ वा꣢꣯वृते꣣ शवः꣢। श्रि꣣य꣢ ऋ꣣ष्व उ꣢पा꣣क꣢यो꣣र्नि꣢ शि꣣प्री हरि꣢꣯वां दधे꣣ हस्त꣢यो꣣र्वज्र꣢माय꣣स꣢म् ॥	गोतमो राहूगणः	पङ्क्तिः	इन्द्रः	क्र꣡त्वा꣢꣯। म꣣हा꣢न्। अ꣣नुष्वध꣢म्। अ꣣नु। स्वध꣢म्। भी꣣मः꣢। आ। वा꣣वृते। श꣡वः꣢꣯। श्रि꣣ये꣢। ऋ꣣ष्वः꣢। उ꣣पाक꣡योः꣢। नि। शि꣣प्री꣢। ह꣡रि꣢꣯वान्। द꣣धे। ह꣡स्त꣢꣯योः। व꣡ज्र꣢꣯म्। आ꣣यस꣢म्। ४२३।	
2.4.8.423.1	5.1	क्र꣥त्वा꣯महाꣳ꣯अनुष्वधाऽ६मे꣥॥ भी꣢꣯मआ꣯वा꣯वृऽ३ता꣡इशा꣢ऽ१वाऽ᳒२ः᳒। श्रिय꣡ऋष्वा꣢ऽ३ः। ऊ꣡पा꣢᳐का꣣ऽ२३४योः꣥। नि꣢शिप्री꣯हरिऽ३वा꣡न्दा꣢ऽ१धाऽ᳒२᳒इ॥ ह꣡स्तायो꣢ऽ३र्वा꣢ऽ३॥ ज्र꣢मो꣡ऽ२३४वा꣥। या꣤ऽ५सोऽ६"हा꣥इ॥	उषा	पङ्क्तिः	इन्द्रः		औषसम्॥
2.4.8.424.0	5.1	स꣢ घा꣣ तं वृष꣢꣯ण꣣ꣳ र꣢थ꣣मधि꣢ तिष्ठाति गो꣣विद꣢म्। यः पात्र꣢꣯ꣳ हारियोज꣣नं꣢ पू꣣र्णमि꣢न्द्रा꣣चिके꣢तति꣣ यो꣢जा꣣꣬ न्वि꣢꣯न्द्र ते꣣ हरी꣢ ॥	गोतमो राहूगणः	पङ्क्तिः	इन्द्रः	सः꣢। घ꣣। त꣢म्। वृ꣡ष꣢꣯णम्। र꣡थ꣢꣯म्। अ꣡धि꣢꣯। ति꣣ष्ठाति। गोवि꣡द꣢म्। गो꣣। वि꣡द꣢꣯म्। यः। पा꣡त्र꣢꣯म्। हा꣣रियोजन꣢म्। हा꣣रि। योजन꣢म्। पू꣣र्ण꣢म्। इ꣣न्द्र। चि꣡के꣢꣯तति। यो꣡ज꣢꣯। नु। इ꣣न्द्र। ते। ह꣢री꣣इ꣡ति꣢। ४२४।	
2.4.8.424.1	5.1	स꣣घा꣤꣯तं꣣वृष꣤ण꣥म्। र꣣था꣢ऽ३४औ꣣꣯हो꣤꣯वा꣥॥ आ꣡धिति꣢ष्ठा꣯। तिगो꣡वा꣢ऽ१इदाऽ᳒२᳒म्। यᳲपा꣡꣯त्रꣳ꣢हा꣡। रि꣪योऽ२᳐जा꣣ऽ२३४ना꣥म्। पू꣢꣯र्ण꣡मि। द्रा। चीके꣢᳐ता꣣ऽ२३४ती꣥॥ यो꣡꣯जानू꣢ऽ३वा꣢ऽ३इ॥ द्रा꣡ऽ२᳐ता꣣ऽ२३४औ꣥꣯हो꣯वा॥ हा꣣ऽ२३४री꣥॥	लुशः	पङ्क्तिः	इन्द्रः		लौशम्॥
